쭌곱창,4.6,29,서울 마포구 와우산로29마길 6 (우)04053,지번서교동 332-5,"['#데이트코스', '#회식장소', '#제로페이']",0,0,0,0,0
미쁘동,None,604,서울 마포구 동교로38길 33-21 2층 (우)03982,지번연남동 384-7,"['#연남동데이트', '#연남동맛집', '#연남동밥집', '#연남동일식', '#홍대밥집', '#일본가정식', '#혼밥', '#제로페이']",0,0,0,0,0
소이연남,3.8,245,서울 마포구 동교로 267 1층 (우)03983,지번연남동 229-67,"['#똠얌쌀국수', '#소고기쌀국수', '#스프링롤', '#연남동맛집', '#태국쌀국수', '#제로페이']",0,0,0,0,0
연남토마 본점,3.5,108,서울 마포구 월드컵북로6길 61 (우)03991,지번연남동 568-26,"['#비스트로', '#일본가정식']",0,0,0,0,0
레이어드 연남점,2.5,144,서울 마포구 성미산로 161-4 (우)03980,지번연남동 223-20,['etc'],0,0,0,0,0
땡스오트 연남점,4.3,99,서울 마포구 성미산로23길 68 (우)03979,지번연남동 375-113,"['#로스팅전문', '#애견동반식당', '#요거트카페', '#제로페이']",0,0,0,0,0
카쿠시타,4.1,108,서울 마포구 동교로38길 33-15 지하1층 (우)03982,지번연남동 390-30,['#데이트코스'],0,0,0,0,0
연교,3.8,122,서울 마포구 연희로1길 65 1층 (우)03982,지번연남동 383-95,"['#점심특선', '#제로페이']",0,0,0,0,0
뉴오더클럽,3.6,80,서울 마포구 동교로34길 3 (우)03982,지번연남동 260-31,"['#데이트코스', '#피맥']",0,0,0,0,0
바다회사랑,3.2,152,서울 마포구 동교로27길 60 (우)03990,지번연남동 566-8,['#제로페이'],0,0,0,0,0
감나무집기사식당,None,169,서울 마포구 연남로 23 1층 (우)03988,지번연남동 515-20,"['#안심식당', '#제로페이']",0,0,0,0,0
하하,3.4,137,서울 마포구 동교로 263 (우)03983,지번연남동 229-12,['etc'],0,0,0,0,0
코코로카라,3.9,113,서울 마포구 연남로1길 41 1층 (우)03991,지번연남동 568-15,['#제로페이'],0,0,0,0,0
커피리브레 연남점,3.5,160,서울 마포구 성미산로 200 (우)03982,지번연남동 227-38,"['#스페셜티커피', '#에스프레소', '#연남동카페', '#원두판매', '#핸드드립', '#로스팅전문', '#핸드드립전문점', '#카카오페이', '#제로페이']",0,0,0,0,0
오랑지,4.6,110,서울 마포구 동교로38길 13 2층 (우)03982,지번연남동 390-71,['#데이트코스'],0,0,0,0,0
소점,4.9,157,서울 마포구 성미산로17길 99 (우)03974,지번연남동 487-278,['#제로페이'],0,0,0,0,0
테일러커피 연남1호점,3.8,79,서울 마포구 성미산로 189 1층 (우)03981,지번연남동 224-41,['#데이트코스'],0,0,0,0,0
멕시칸식당베르데,4.2,93,서울 마포구 동교로 262-6 1층 (우)03982,지번연남동 387-13,"['#데이트코스', '#멕시코요리', '#빈티지분위기', '#제로페이']",0,0,0,0,0
슬로우캘리 연남본점,4.1,112,서울 마포구 동교로38길 35 2층 (우)03982,지번연남동 390-42,"['#건강식', '#데이트코스', '#제로페이']",0,0,0,0,0
얼스어스,3.6,104,서울 마포구 성미산로 150 (우)03983,지번연남동 239-49,"['#제로웨이스트샵', '#제로페이']",0,0,0,0,0
딩가케이크,2.6,115,서울 마포구 동교로29길 68 (우)03984,지번연남동 252-18,"['#빈티지분위기', '#제로페이']",0,0,0,0,0
미미램양꼬치,3.3,38,서울 마포구 성미산로 196 상암빌딩 1층 (우)03982,지번연남동 227-20,"['#양꼬치무한리필', '#회식장소']",0,0,0,0,0
오마,4.3,87,서울 마포구 동교로 262-6 2층 (우)03982,지번연남동 387-13,"['#데이트코스', '#비스트로', '#소개팅', '#홈메이드스타일', '#제로페이']",0,0,0,0,0
발리문,4.4,199,서울 마포구 동교로 248-1 2층 (우)03982,지번연남동 228-48,"['#나시고랭', '#동남아음식', '#발리', '#발리여행', '#연남동맛집', '#데이트코스', '#이국적인', '#제로페이']",0,0,0,0,0
갓잇 연남점,4.2,110,서울 마포구 성미산로 161-13 1층 (우)03980,지번연남동 240-2,"['#멕시코요리', '#제로페이']",0,0,0,0,0
카페스콘,3.5,49,서울 마포구 성미산로 172 (우)03983,지번연남동 239-4,"['#데이트코스', '#루프탑있는', '#제로페이']",0,0,0,0,0
히츠지야4.5,4.8,183,서울 마포구 동교로 257-1 1층 (우)03983,지번연남동 229-55,"['#데이트코스', '#북해도식']",0,0,0,0,0
연남제비,4.1,35,서울 마포구 성미산로 186 1층 (우)03982,지번연남동 228-5,"['#레트로풍', '#회식장소']",0,0,0,0,0
장작집,4,38,서울 마포구 월드컵북로6길 19 (우)03991,지번연남동 570-38,"['#빈티지분위기', '#제로페이']",0,0,0,0,0
연어롭다,3.8,125,서울 마포구 동교로38길 42 지하1층 (우)03982,지번연남동 382-19,['#데이트코스'],0,0,0,0,0
수라간,4.6,34,서울 마포구 동교로38안길 3 1층 (우)03982,지번연남동 228-56,['#제로페이'],0,0,0,0,0
피오니 연남점,3.8,44,서울 마포구 연남로 59-1 (우)03975,지번연남동 366-19,['etc'],0,0,0,0,0
콩카페 연남점,3.4,77,서울 마포구 성미산로 161-14 1층 (우)03980,지번연남동 223-114,"['#루프탑있는', '#카카오페이', '#제로페이']",0,0,0,0,0
요코쵸,3.3,44,서울 마포구 성미산로 161-15 (우)03980,지번연남동 240-1,"['#데이트코스', '#제로페이']",0,0,0,0,0
명인갈비,3.8,24,서울 마포구 연남로 85 (우)03975,지번연남동 361-17,"['#안심식당', '#친목모임', '#제로페이']",0,0,0,0,0
사루카메,3.7,83,서울 마포구 연남로 15 1층 (우)03990,지번연남동 566-67,"['#카카오페이', '#제로페이']",0,0,0,0,0
경양카츠 연남점,3.8,104,서울 마포구 동교로 238-1 1층 (우)03982,지번연남동 260-29,"['#경양식요리', '#데이트코스']",0,0,0,0,0
포가레,4.2,71,서울 마포구 동교로 227-7 2층 (우)03989,지번연남동 373-13,"['#곱창쌀국수', '#반세오', '#쌀국수', '#연남동맛집', '#연남동쌀국수', '#제로페이']",0,0,0,0,0
카페 클로이인패리스,4.6,40,서울 마포구 성미산로 190-3 2층 (우)03982,지번연남동 227-24,"['#감성카페', '#데이트코스', '#디저트카페', '#모던한', '#베이커리카페', '#분위기좋은', '#유럽풍분위기']",0,0,0,0,0
월강부산돼지국밥,3.9,78,서울 마포구 동교로 241-1 (우)03984,지번연남동 258-14,"['#혼밥', '#제로페이']",0,0,0,0,0
야키토리묵,4.3,50,서울 마포구 성미산로 165-1 1층 (우)03980,지번연남동 223-102,['#제로페이'],0,0,0,0,0
향미,3.2,41,서울 마포구 성미산로 193 (우)03981,지번연남동 226-21,['#제로페이'],0,0,0,0,0
오늘그대와,3.8,35,서울 마포구 동교로 262-13 1층 (우)03982,지번연남동 387-8,"['#데이트코스', '#빈티지분위기']",0,0,0,0,0
어나더룸,4.1,45,서울 마포구 성미산로29안길 19-4 2층 (우)03980,지번연남동 241-88,"['#연남동맛집', '#연남동카페', '#연남동커피', '#연남동크로플', '#커피맛집', '#로스팅전문', '#핸드드립전문점']",0,0,0,0,0
규자카야모토,3.2,26,서울 마포구 동교로 276 2층 (우)03981,지번연남동 224-26,"['#데이트코스', '#분위기좋은', '#혼술']",0,0,0,0,0
펠른,4.2,43,서울 마포구 성미산로22길 18 A동 1층 (우)03988,지번연남동 504-50,"['#연남동카페', '#위스키더치', '#커피오마카세', '#커피코스', '#커피페어링', '#코스요리', '#핸드드립전문점', '#제로페이']",0,0,0,0,0
연남방앗간,3.5,31,서울 마포구 동교로29길 34 1층 (우)03984,지번연남동 257-22,"['#데이트코스', '#제로페이']",0,0,0,0,0
씨스루 홍대연남점,4,41,서울 마포구 동교로 266-6 1층 (우)03982,지번연남동 387-3,"['#연남동데이트', '#연남동디저트', '#연남동맛집', '#연남동카페', '#연남카페', '#디저트카페']",0,0,0,0,0
연주방,3.7,20,서울 마포구 동교로46길 7 (우)03982,지번연남동 387-19,"['#소개팅', '#해물포차', '#제로페이']",0,0,0,0,0
카시,4.3,22,서울 마포구 동교로34길 12 지하 1층 (우)03985,지번연남동 260-41,"['#모츠나베', '#스테이크', '#연남동이자카야', '#연남동하이볼', '#데이트코스', '#제로페이']",0,0,0,0,0
밀라노식당,3.9,40,서울 마포구 연남로1길 6-9 (우)03990,지번연남동 566-61,"['#데이트코스', '#제로페이']",0,0,0,0,0
동차밥,4.3,98,서울 마포구 연희로1길 57 2층 (우)03982,지번연남동 383-23,"['#일본가정식', '#제로페이']",0,0,0,0,0
디에이프릴,3.1,39,서울 마포구 성미산로29안길 19 1층 (우)03980,지번연남동 241-16,"['#데이트코스', '#분위기좋은', '#브런치카페']",0,0,0,0,0
파델라,4.5,99,서울 마포구 연남로1길 11 1층 (우)03990,지번연남동 567-34,"['#소개팅', '#피맥', '#제로페이']",0,0,0,0,0
몽중식,4,30,서울 마포구 동교로 257 2층 (우)03983,지번연남동 229-56,"['#고량주페어링', '#연남동맛집', '#연남동중식', '#중식오마카세', '#중식코스요리', '#코스요리', '#제로페이']",0,0,0,0,0
킨지 연남점,2.8,67,서울 마포구 동교로 227-11 2층 (우)03989,지번연남동 373-10,"['#데이트코스', '#일본가정식', '#정갈한느낌', '#혼밥']",0,0,0,0,0
반미프엉,3.7,60,서울 마포구 성미산로29길 20 (우)03980,지번연남동 241-30,['#제로페이'],0,0,0,0,0
질리,4.4,62,서울 마포구 동교로38길 23 지층 (우)03982,지번연남동 390-24,"['#데이트코스', '#분위기좋은', '#비스트로', '#소개팅', '#제로페이']",0,0,0,0,0
오복수산 연남점,3.4,58,서울 마포구 성미산로 190-4 1층 (우)03982,지번연남동 228-2,['etc'],0,0,0,0,0
꿀돼지집,4.7,43,서울 마포구 동교로 236 2층 (우)03985,지번연남동 260-51,"['#안심식당', '#카카오페이', '#제로페이']",0,0,0,0,0
티크닉,3,50,서울 마포구 성미산로 147 103호 (우)03979,지번연남동 250-5,['#제로페이'],0,0,0,0,0
풍천장어 연남점,4.6,24,서울 마포구 동교로27길 39 (우)03991,지번연남동 568-25,['#제로페이'],0,0,0,0,0
네시사분,4.4,36,서울 마포구 성미산로 190-8 1층 (우)03982,지번연남동 387-7,['#제로페이'],0,0,0,0,0
쿠루미,4.3,22,서울 마포구 동교로 242-13 2층 (우)03982,지번연남동 390-51,['#데이트코스'],0,0,0,0,0
어니스트팬케이크,4.3,103,서울 마포구 동교로38안길 13 1층 (우)03982,지번연남동 390-64,"['#데이트코스', '#디저트카페', '#제로페이']",0,0,0,0,0
랫댓,2.8,38,서울 마포구 동교로 243-4 2층 (우)03984,지번연남동 258-5,"['#피맥', '#제로페이']",0,0,0,0,0
랜디스도넛 연남점,3.5,18,서울 마포구 동교로 247 (우)03984,지번연남동 258-3,['etc'],0,0,0,0,0
커피냅로스터스 연남동,4.2,40,서울 마포구 성미산로27길 70 (우)03979,지번연남동 453-32,"['#데이트코스', '#로스팅전문']",0,0,0,0,0
대충유원지,3.9,48,서울 마포구 월드컵북로6길 37 (우)03991,지번연남동 570-28,['etc'],0,0,0,0,0
장끼전,4.8,16,서울 마포구 성미산로 190-33 지하1층 (우)03982,지번연남동 387-38,"['#데이트코스', '#민속주점', '#이색술집']",0,0,0,0,0
해즈밀,3,22,서울 마포구 동교로46길 42-20 1층 (우)03982,지번연남동 383-90,['#데이트코스'],0,0,0,0,0
벌스가든 (VER S GARDEN),None,61,서울 마포구 성미산로23길 44 벌스가든&벌스하우스 (우)03979,지번연남동 246-22,"['#꽃집', '#벌스가든', '#벌스하우스', '#카페', '#연남동카페', '#데이트코스', '#식물카페', '#플라워카페', '#제로페이']",0,0,0,0,0
스시노백쉐프 홍대연남점,4,10,서울 마포구 동교로 242-4 2층 (우)03982,지번연남동 260-26,"['#데이트코스', '#소개팅', '#제로페이']",0,0,0,0,0
쿄라멘,4.1,78,서울 마포구 동교로46길 25 지층 (우)03982,지번연남동 385-4,['#제로페이'],0,0,0,0,0
다옴383,4.3,28,서울 마포구 동교로38길 27-14 반지층 (우)03982,지번연남동 383-44,"['#데이트코스', '#분위기좋은', '#소개팅', '#제로페이']",0,0,0,0,0
청수당 공명,3.4,24,서울 마포구 성미산로 152 (우)03983,지번연남동 239-48,"['#핸드드립전문점', '#제로페이']",0,0,0,0,0
일쩜오플로어 연남본점,3.9,17,서울 마포구 동교로34길 21 (우)03982,지번연남동 381-5,"['#디저트카페', '#카카오페이', '#제로페이']",0,0,0,0,0
쿠시파파,4.6,17,서울 마포구 동교로 256-4 지층 (우)03982,지번연남동 228-39,"['#혼술', '#제로페이']",0,0,0,0,0
목화씨라운지,3.5,54,서울 마포구 성미산로29길 23 (우)03979,지번연남동 245-63,['etc'],0,0,0,0,0
꽈페 연남점,3.2,67,서울 마포구 동교로46길 20 1층 (우)03982,지번연남동 387-26,"['#카카오페이', '#제로페이']",0,0,0,0,0
탐파 연남점,3.7,43,서울 마포구 동교로38길 12 지하1층 (우)03982,지번연남동 260-2,"['#데이트코스', '#수제맥주', '#이국적인', '#제로페이']",0,0,0,0,0
클래식당,3.5,34,서울 마포구 연희로1길 65 (우)03982,지번연남동 383-95,"['#데이트코스', '#분위기좋은', '#비스트로', '#소개팅', '#심야식당', '#제로페이']",0,0,0,0,0
산왕반점 연남동본점,3.6,64,서울 마포구 성미산로29안길 19-5 (우)03980,지번연남동 241-17,['#제로페이'],0,0,0,0,0
17도씨,4.2,49,서울 마포구 동교로29길 38 (우)03984,지번연남동 257-21,"['#수제초콜릿', '#제로페이']",0,0,0,0,0
연남살롱,3.2,66,서울 마포구 성미산로 122-1 1층 (우)03988,지번연남동 504-33,['#제로페이'],0,0,0,0,0
빠레뜨한남 연남점,3.3,19,서울 마포구 동교로 257 1층 (우)03983,지번연남동 229-56,['#카카오페이'],0,0,0,0,0
엘비스텍,3.6,27,서울 마포구 연남로1길 26 (우)03990,지번연남동 566-12,"['#데이트코스', '#소개팅', '#스페인요리', '#지중해요리', '#제로페이']",0,0,0,0,0
제스티살룬 연남점,4.1,78,서울 마포구 연희로 31 지하 (우)03982,지번연남동 383-93,['#제로페이'],0,0,0,0,0
바온하우스,3.7,15,서울 마포구 성미산로17길 62 (우)03974,지번연남동 487-343,"['#감성카페', '#레터링케이크', '#애견동반식당']",0,0,0,0,0
스시올리지,4.5,57,서울 마포구 동교로 266-11 (우)03982,지번연남동 228-3,"['#데이트코스', '#제로페이']",0,0,0,0,0
모츠모츠,3.8,19,서울 마포구 연남로3길 23 1층 (우)03990,지번연남동 566-19,"['#소개팅', '#점심식사', '#혼술', '#회식장소', '#제로페이']",0,0,0,0,0
연남동그라미,3.9,11,서울 마포구 성미산로32길 10 1층 (우)03983,지번연남동 239-5,['#디저트카페'],0,0,0,0,0
유니의우아한식탁,None,279,서울 마포구 동교로38길 27-8 1층 (우)03982,지번연남동 390-32,"['#데이트코스', '#분위기좋은', '#소개팅']",0,0,0,0,0
문,3.6,45,서울 마포구 동교로46길 21 2층 (우)03982,지번연남동 385-12,['#데이트코스'],0,0,0,0,0
연하동,2.9,48,서울 마포구 연남로 6 (우)03989,지번연남동 373-15,"['#점심식사', '#제로페이']",0,0,0,0,0
더다믐,3.7,22,서울 마포구 동교로38길 30 (우)03982,지번연남동 382-27,"['#민속주점', '#분위기좋은', '#비스트로', '#소개팅', '#제로페이']",0,0,0,0,0
테누커피,3.5,35,서울 마포구 성미산로29안길 19-4 1층 (우)03980,지번연남동 241-89,['etc'],0,0,0,0,0
단디 연남점,4.2,95,서울 마포구 동교로 265 1층 (우)03983,지번연남동 229-10,['#혼밥'],0,0,0,0,0
오복수산시장,2.9,18,서울 마포구 성미산로 195 1층 (우)03981,지번연남동 226-29,"['#데이트코스', '#해물포차', '#제로페이']",0,0,0,0,0
평화연남,3.6,30,서울 마포구 동교로 254-1 (우)03982,지번연남동 228-41,"['#데이트코스', '#레트로풍']",0,0,0,0,0
코이크,None,72,서울 마포구 동교로39길 8 2층 (우)03984,지번연남동 255-23,"['#케이크주문제작', '#제로페이']",0,0,0,0,0
커밍케이크,5,10,서울 마포구 성미산로 118 1층 (우)03988,지번연남동 504-7,"['#레터링케이크', '#수제케이크', '#케이크주문제작', '#제로페이']",0,0,0,0,0
무유무유,4,11,서울 마포구 성미산로 190-4 102호 (우)03982,지번연남동 228-2,['etc'],0,0,0,0,0
동남방앗간,3.3,24,서울 마포구 동교로 244-1 (우)03982,지번연남동 228-59,['#와인전문'],0,0,0,0,0
하이웨스트 (휴업중),2.7,26,서울 마포구 성미산로 167-9 (우)03980,지번연남동 223-80,"['#감성카페', '#데이트코스', '#디저트카페', '#빈티지분위기']",0,0,0,0,0
리틀파파포 연남점,3.6,54,서울 마포구 동교로38안길 5 1층 (우)03982,지번연남동 390-83,"['#데이트코스', '#제로페이']",0,0,0,0,0
매화,3.6,30,서울 마포구 성미산로 192 (우)03982,지번연남동 227-23,['#노포'],0,0,0,0,0
북녘식당친친,3.2,13,서울 마포구 연남로7길 24 1층 (우)03975,지번연남동 370-30,"['#데이트코스', '#전통음식', '#제로페이']",0,0,0,0,0
릴린,4,71,서울 마포구 동교로34길 17 (우)03982,지번연남동 381-3,"['#데이트코스', '#이국적인', '#인도네시아요리', '#제로페이']",0,0,0,0,0
로야토야,4.3,32,서울 마포구 월드컵북로6길 57 민호빌딩 1층 (우)03991,지번연남동 568-30,"['#데이트코스', '#일본가정식', '#정갈한느낌', '#혼밥', '#카카오페이', '#제로페이']",0,0,0,0,0
앤스,3.8,9,서울 마포구 성미산로 174 2층 (우)03983,지번연남동 229-3,['#루프탑있는'],0,0,0,0,0
서대문양꼬치,3.2,2,서울 마포구 동교로 249 2층 (우)03984,지번연남동 258-1,['etc'],0,0,0,0,0
코리아식당,3.4,27,서울 마포구 연희로 35 (우)03982,지번연남동 227-1,['#제로페이'],0,0,0,0,0
파롤앤랑그 연남본점,3.6,36,서울 마포구 성미산로29안길 8 (우)03980,지번연남동 240-32,"['#디저트카페', '#분위기좋은', '#빈티지분위기']",0,0,0,0,0
하쿠텐,4.3,56,서울 마포구 동교로 266-12 (우)03982,지번연남동 387-6,['#혼밥'],0,0,0,0,0
탕탕,4.2,29,서울 마포구 성미산로 97 (우)03977,지번연남동 487-378,['#제로페이'],0,0,0,0,0
리틀빅토리,4.6,61,서울 마포구 연희로1길 41 1층 (우)03982,지번연남동 381-6,['#데이트코스'],0,0,0,0,0
데일리라운드,3.6,11,서울 마포구 동교로38길 27-19 2층 (우)03982,지번연남동 390-28,"['#루프탑있는', '#브런치카페', '#제로페이']",0,0,0,0,0
윤성용레스토랑,3.5,28,서울 마포구 연남로1길 22 (우)03990,지번연남동 566-24,"['#데이트코스', '#소개팅', '#제로페이']",0,0,0,0,0
연남동벚꽃집,3.5,13,서울 마포구 동교로29길 50 (우)03984,지번연남동 256-9,"['#데이트코스', '#소개팅', '#제로페이']",0,0,0,0,0
심원,3.7,41,서울 마포구 성미산로29안길 19-7 1층 (우)03980,지번연남동 241-74,"['#덮밥맛집', '#연남동덮밥', '#연남동밥집', '#장어덮밥', '#카이센동', '#데이트코스', '#분위기좋은', '#정갈한느낌']",0,0,0,0,0
곤로야끼니꾸,3.6,18,서울 마포구 동교로39길 9 (우)03984,지번연남동 258-10,['#데이트코스'],0,0,0,0,0
이주방,4.2,33,서울 마포구 연희로 33 2층 (우)03982,지번연남동 227-2,"['#분위기좋은', '#심야식당', '#혼술']",0,0,0,0,0
88파운드,4.7,29,서울 마포구 연남로13길 9 (우)03974,지번연남동 487-424,['#제로페이'],0,0,0,0,0
혼네,3.8,73,서울 마포구 동교로46길 42-3 1층 (우)03982,지번연남동 227-4,['etc'],0,0,0,0,0
너의옆자리,3.9,19,서울 마포구 성미산로 190-33 2층 202호 (우)03982,지번연남동 387-38,"['#데이트코스', '#소개팅', '#회식장소', '#제로페이']",0,0,0,0,0
위아소울메이트,3.8,38,서울 마포구 성미산로 190-11 1층 (우)03982,지번연남동 227-31,"['#감성카페', '#데이트코스', '#빈티지분위기', '#제로페이']",0,0,0,0,0
단단,3.9,14,서울 마포구 동교로 266-5 (우)03982,지번연남동 228-9,"['#분위기좋은', '#심야식당', '#혼술']",0,0,0,0,0
카츠토랑,4.8,24,서울 마포구 성미산로 95 1층 (우)03977,지번연남동 487-113,"['#데이트코스', '#제로페이']",0,0,0,0,0
헬로인디아,4.5,80,서울 마포구 연남로3길 9 1층 (우)03990,지번연남동 566-51,"['#비건푸드', '#점심식사', '#제로페이']",0,0,0,0,0
연피랑,2.8,12,서울 마포구 동교로46길 3 (우)03982,지번연남동 228-25,"['#데이트코스', '#제로페이']",0,0,0,0,0
라무진 연남점,2.9,14,서울 마포구 동교로36길 3 2층 (우)03982,지번연남동 260-25,['#제로페이'],0,0,0,0,0
피크닉마나올라나,3.6,11,서울 마포구 성미산로 153-16 (우)03980,지번연남동 240-29,"['#브런치카페', '#제로페이']",0,0,0,0,0
듀윗,4.3,32,서울 마포구 동교로 242-5 2층 (우)03982,지번연남동 260-14,"['#데이트코스', '#디저트카페', '#제로페이']",0,0,0,0,0
온정,4.5,66,서울 마포구 동교로 262-10 1층 (우)03982,지번연남동 387-15,"['#혼밥', '#제로페이']",0,0,0,0,0
김뿌라 연남동본점,3.6,37,서울 마포구 성미산로 127 (우)03977,지번연남동 369-15,"['#점심식사', '#제로페이']",0,0,0,0,0
우와,4,23,서울 마포구 성미산로 161-11 (우)03980,지번연남동 240-3,['etc'],0,0,0,0,0
상해소흘,3.9,36,서울 마포구 동교로 272 1층 (우)03981,지번연남동 224-35,['#중화포차'],0,0,0,0,0
모모키친,3.4,19,서울 마포구 동교로34길 3 1층 (우)03982,지번연남동 260-31,"['#데이트코스', '#분위기좋은', '#심야주점']",0,0,0,0,0
감칠,3,60,서울 마포구 동교로46길 27 2층 (우)03982,지번연남동 385-3,"['#데이트코스', '#제로페이']",0,0,0,0,0
유니드마이요거트,3.3,30,서울 마포구 성미산로29길 44 1층 (우)03980,지번연남동 241-59,"['#애견동반식당', '#앤틱한', '#요거트카페']",0,0,0,0,0
시실리,2.7,22,서울 마포구 성미산로 198 (우)03982,지번연남동 227-15,"['#노포', '#레트로풍', '#해물포차', '#제로페이']",0,0,0,0,0
옥타,4,32,서울 마포구 성미산로26길 42 (우)03984,지번연남동 257-16,"['#데이트코스', '#심야식당']",0,0,0,0,0
알척,4.1,33,서울 마포구 성미산로26길 43 1층 (우)03984,지번연남동 257-8,"['#데이트코스', '#소개팅', '#카카오페이', '#제로페이']",0,0,0,0,0
티앤제인,3.9,7,서울 마포구 성미산로 165-6 (우)03980,지번연남동 223-111,"['#데이트코스', '#분위기좋은', '#비스트로', '#소개팅', '#캐주얼한분위기', '#피맥', '#제로페이']",0,0,0,0,0
연남화로굼,4.2,10,서울 마포구 성미산로 195 1층 (우)03981,지번연남동 226-29,"['#데이트코스', '#분위기좋은', '#소개팅', '#혼밥', '#혼술', '#제로페이']",0,0,0,0,0
소주방,3.8,5,서울 마포구 동교로 266-12 1층 (우)03982,지번연남동 387-6,"['#데이트코스', '#분위기좋은', '#친목모임', '#회식장소', '#제로페이']",0,0,0,0,0
윤씨그릴방,3.6,37,서울 마포구 성미산로 184 (우)03982,지번연남동 228-8,['#데이트코스'],0,0,0,0,0
쨈지달,4.5,72,서울 마포구 동교로38안길 23 (우)03982,지번연남동 390-57,"['#비스트로', '#칵테일바', '#혼술', '#제로페이']",0,0,0,0,0
카페꼼마 연남점,4.1,29,서울 마포구 성미산로29길 17-8 1층 (우)03979,지번연남동 245-70,"['#베이커리카페', '#북카페', '#분위기좋은', '#야외테라스']",0,0,0,0,0
566라멘,3.7,41,서울 마포구 연남로3길 33 1층 (우)03990,지번연남동 566,"['#혼밥', '#카카오페이']",0,0,0,0,0
올바른김밥,4.1,37,서울 마포구 성미산로 200 (우)03982,지번연남동 227-38,"['#점심식사', '#혼밥']",0,0,0,0,0
이와나시,3.9,12,서울 마포구 성미산로 190-8 2층 (우)03982,지번연남동 387-7,"['#데이트코스', '#정갈한느낌', '#제로페이']",0,0,0,0,0
별양꾼,2.3,23,서울 마포구 동교로 241 (우)03984,지번연남동 258-16,['#제로페이'],0,0,0,0,0
최사장네닭,3.4,18,서울 마포구 연남로 4-1 (우)03989,지번연남동 373-17,['etc'],0,0,0,0,0
야미케이크,3.5,11,서울 마포구 월드컵북로16길 53 가동 1층 (우)03974,지번연남동 487-255,"['#레터링케이크', '#케이크주문제작']",0,0,0,0,0
스트로베리32,4.7,11,서울 마포구 연남로5길 6-6 1층 (우)03988,지번연남동 509-19,['#제로페이'],0,0,0,0,0
봄띠,4,23,서울 마포구 동교로38길 30 3층 (우)03982,지번연남동 382-27,['etc'],0,0,0,0,0
